250,[E.10],Errores de secuencia,3,11.2.7,Reutilización o eliminación segura de equipos,29
251,[A.28],Indisponibilidad del personal,3,12.2.1,Controles contra el código malicioso,21
251,[A.28],Indisponibilidad del personal,3,13.1.1,Controles de red,21
252,[E.9],Errores de [re-]encaminamiento,1,6.1.4,Contacto con grupos de especial interés,29
253,[E.20],Vulnerabilidades de los programas (software),1,14.1.1,Análisis y especificación de los requisitos de seguridad,43
253,[E.20],Vulnerabilidades de los programas (software),1,13.2.4,Acuerdos de confidencialidad o no revelación,43
254,[E.9],Errores de [re-]encaminamiento,0,18.2.1,Revisión independiente de la seguridad de la información,7
255,[E.2],Errores del administrador,0,14.2.6,Entorno de desarrollo seguro,26
256,[A.7],Uso no previsto,4,14.2.7,Externalización del desarrollo de software,22
256,[A.7],Uso no previsto,4,14.2.8,Pruebas funcionales de seguridad de sistemas,22
257,[E.7],Deficiencias en la organización,3,5.1.1,Políticas para la seguridad de la información,21
258,[A.30],Ingeniería social (picaresca),0,11.1.6,Áreas de carga y descarga,47
258,[A.30],Ingeniería social (picaresca),0,7.1.2,Términos y condiciones del empleo,47
259,[E.24],Caída del sistema por agotamiento de recursos,0,7.2.3,Proceso disciplinario,19
260,[A.26],Ataque destructivo,0,18.1.3,Protección de los registros de la organización,34
261,[A.30],Ingeniería social (picaresca),0,7.1.3,Términos y condiciones de contratación,21
262,[E.20],Vulnerabilidades de los programas (software),1,6.1.5,Seguridad de la información en la gestión de proyectos,37
263,[A.8],Difusión de software dañino,1,14.2.7,Externalización del desarrollo de software,39
263,[A.8],Difusión de software dañino,1,12.4.3,Registros de administración y operación,39
264,[E.7],Deficiencias en la organización,4,9.2.4,Gestión de la información secreta de autenticación de los usuarios,9
265,[E.20],Vulnerabilidades de los programas (software),2,11.2.4,Mantenimiento de los equipos,17
265,[E.20],Vulnerabilidades de los programas (software),2,11.1.5,El trabajo en áreas seguras,17
266,[E.24],Caída del sistema por agotamiento de recursos,1,15.1.2,Tratamiento de la seguridad en contratos con terceros,28
267,[A.4],Manipulación de la configuración,1,5.1.1,Políticas para la seguridad de la información,43
268,[A.14],Interceptación de información (escucha),0,7.1.3,Términos y condiciones de contratación,31
269,[E.19],Fugas de información,1,14.2.8,Pruebas funcionales de seguridad de sistemas,37
270,[A.27],Ocupación enemiga,4,11.1.3,Seguridad de oficinas, despachos y recursos,35
271,[E.21],Errores de mantenimiento / actualización de programas (software),4,6.1.4,Contacto con grupos de especial interés,43
271,[E.21],Errores de mantenimiento / actualización de programas (software),4,14.1.3,Protección de las transacciones de servicios de aplicaciones,43
272,[E.1],Errores de los usuarios,4,11.2.6,Seguridad de los equipos fuera de las instalaciones,25
272,[E.1],Errores de los usuarios,4,12.3.1,Copias de seguridad de la información,25
273,[A.9],[Re-]encaminamiento de mensajes,1,17.1.3,Verificación, revisión y evaluación de la continuidad de la seguridad de la información,35
274,[E.7],Deficiencias en la organización,3,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,25
274,[E.7],Deficiencias en la organización,3,12.1.2,Gestión de cambios,25
275,[A.25],Robo,3,10.1.2,Gestión de claves,41
276,[E.23],Errores de mantenimiento / actualización de equipos (hardware),1,7.2.1,Responsabilidades de gestión,41
276,[E.23],Errores de mantenimiento / actualización de equipos (hardware),1,11.2.3,Seguridad del cableado,41
277,[E.19],Fugas de información,3,8.1.4,Devolución de activos,4
278,[A.23],Manipulación de los equipos,1,11.1.4,Protección contra las amenazas externas y ambientales,25
278,[A.23],Manipulación de los equipos,1,16.1.4,Evaluación y decisión sobre los eventos de seguridad de información,25
279,[A.8],Difusión de software dañino,0,12.2.1,Controles contra el código malicioso,40
280,[A.11],Acceso no autorizado,1,13.2.1,Políticas y procedimientos de intercambio de información,5
280,[A.11],Acceso no autorizado,1,17.1.3,Verificación, revisión y evaluación de la continuidad de la seguridad de la información,5
281,[I.10],Degradación de los soportes de almacenamiento de la información,2,16.1.5,Evaluación y decisión sobre los eventos de seguridad de información,17
282,[E.9],Errores de [re-]encaminamiento,1,8.3.1,Gestión de soportes extraíbles,41
283,[E.15],Alteración accidental de la información,1,7.2.3,Proceso disciplinario,42
284,[A.3],Manipulación de los registros de actividad (log),0,8.1.3,Uso aceptable de los activos,43
285,[A.29],Extorsión,3,18.1.4,Protección y privacidad de la información de carácter personal,28
286,[E.10],Errores de secuencia,1,8.2.3,Manipulado de la información,25
286,[E.10],Errores de secuencia,1,18.2.2,Cumplimiento de las políticas y normas de seguridad,25
287,[A.24],Denegación de servicio,1,17.1.2,Implementar la continuidad de la seguridad de la información,10
288,[E.21],Errores de mantenimiento / actualización de programas (software),0,17.1.1,Planificación de la continuidad de la seguridad de la información,42
289,[A.28],Indisponibilidad del personal,4,6.2.2,Teletrabajo,34
290,[A.26],Ataque destructivo,4,9.4.2,Procedimientos seguros de inicio de sesión,7
291,[E.18],Destrucción de información,0,18.2.1,Revisión independiente de la seguridad de la información,16
292,[A.19],Divulgación de información,1,8.1.4,Devolución de activos,30
293,[E.24],Caída del sistema por agotamiento de recursos,4,11.2.6,Seguridad de los equipos fuera de las instalaciones,43
294,[E.7],Deficiencias en la organización,0,11.2.1,Emplazamiento y protección de equipos,13
295,[E.20],Vulnerabilidades de los programas (software),1,7.1.1,Investigación de antecedentes,45
296,[A.28],Indisponibilidad del personal,0,16.1.3,Notificación de puntos débiles de la seguridad,20
297,[A.19],Divulgación de información,1,18.1.2,Derechos de propiedad intelectual (IPR),46
297,[A.19],Divulgación de información,1,11.2.6,Seguridad de los equipos fuera de las instalaciones,46
298,[E.1],Errores de los usuarios,2,10.1.1,Política de uso de los controles criptográficos,41
299,[A.5],Suplantación de la identidad del usuario,3,12.2.1,Controles contra el código malicioso,11
300,[I.10],Degradación de los soportes de almacenamiento de la información,0,12.6.1,Gestión de las vulnerabilidades técnicas,9
301,[E.1],Errores de los usuarios,0,15.2.2,Gestión de cambios en la provisión del servicio del proveedor,22
302,[E.2],Errores del administrador,0,6.1.4,Contacto con grupos de especial interés,28
303,[A.22],Manipulación de programas,0,11.1.6,Áreas de carga y descarga,9
304,[A.14],Interceptación de información (escucha),1,11.1.4,Protección contra las amenazas externas y ambientales,38
305,[A.28],Indisponibilidad del personal,1,11.2.4,Mantenimiento de los equipos,1
306,[E.9],Errores de [re-]encaminamiento,4,8.1.1,Inventario de activos,9
307,[A.24],Denegación de servicio,2,8.1.3,Uso aceptable de los activos,9
308,[A.18],Destrucción de información,4,12.3.1,Copias de seguridad de la información,15
308,[A.18],Destrucción de información,4,12.1.4,Separación de los recursos de desarrollo, prueba y operación,15
309,[A.12],Análisis de tráfico,0,13.2.2,Acuerdos de intercambio de información,25
309,[A.12],Análisis de tráfico,0,8.1.4,Devolución de activos,25
310,[E.15],Alteración accidental de la información,3,14.3.1,Protección de los datos de prueba,27
310,[E.15],Alteración accidental de la información,3,8.1.3,Uso aceptable de los activos,27
311,[A.24],Denegación de servicio,2,16.1.1,Responsabilidades y procedimientos,34
312,[E.4],Errores de configuración,2,8.3.3,Soportes físicos en tránsito,29
312,[E.4],Errores de configuración,2,8.1.4,Devolución de activos,29
313,[A.19],Divulgación de información,2,16.1.1,Responsabilidades y procedimientos,16
313,[A.19],Divulgación de información,2,11.1.2,Controles físicos de entrada,16
314,[E.8],Difusión de software dañino,3,9.2.1,Registro y baja de usuario,6
315,[E.18],Destrucción de información,0,12.2.1,Controles contra el código malicioso,2
316,[A.7],Uso no previsto,1,13.1.2,Seguridad de los servicios de red,35
317,[A.14],Interceptación de información (escucha),0,6.1.4,Contacto con grupos de especial interés,22
317,[A.14],Interceptación de información (escucha),0,11.2.1,Emplazamiento y protección de equipos,22
318,[E.10],Errores de secuencia,2,14.2.2,Procedimientos de control de cambios en sistemas,30
319,[A.4],Manipulación de la configuración,1,6.1.3,Contacto con las autoridades,26
320,[E.4],Errores de configuración,3,17.1.1,Planificación de la continuidad de la seguridad de la información,5
321,[A.12],Análisis de tráfico,4,12.1.1,Documentación de los procedimientos de operación,46
322,[E.4],Errores de configuración,1,12.6.2,Restricción en la instalación de software,42
323,[A.23],Manipulación de los equipos,4,11.1.1,Perímetro de seguridad física,12
324,[A.18],Destrucción de información,3,9.3.1,Uso de la información secreta de autenticación,20
325,[E.8],Difusión de software dañino,3,12.7.1,Controles de auditoría de sistemas de información,0
325,[E.8],Difusión de software dañino,3,15.1.2,Tratamiento de la seguridad en contratos con terceros,0
326,[A.24],Denegación de servicio,3,11.1.4,Protección contra las amenazas externas y ambientales,12
327,[A.12],Análisis de tráfico,4,9.4.5,Control de acceso al código fuente de los programas,2
328,[E.9],Errores de [re-]encaminamiento,2,8.1.1,Inventario de activos,30
329,[E.23],Errores de mantenimiento / actualización de equipos (hardware),1,9.2.5,Revisión de los derechos de acceso de usuario,38
330,[A.19],Divulgación de información,3,11.1.1,Perímetro de seguridad física,38
331,[E.23],Errores de mantenimiento / actualización de equipos (hardware),4,12.3.1,Copias de seguridad de la información,39
331,[E.23],Errores de mantenimiento / actualización de equipos (hardware),4,7.2.2,Concienciación, educación y capacitación en seguridad de la información,39
332,[A.5],Suplantación de la identidad del usuario,3,12.4.4,Sincronización del reloj,4
333,[A.22],Manipulación de programas,4,7.1.2,Términos y condiciones del empleo,3
334,[E.4],Errores de configuración,3,12.4.1,Registro de eventos,8
335,[E.2],Errores del administrador,1,11.1.6,Áreas de carga y descarga,39
335,[E.2],Errores del administrador,1,7.2.1,Responsabilidades de gestión,39
336,[E.9],Errores de [re-]encaminamiento,1,14.2.2,Procedimientos de control de cambios en sistemas,9
337,[A.18],Destrucción de información,1,10.1.2,Gestión de claves,39
337,[A.18],Destrucción de información,1,11.2.4,Mantenimiento de los equipos,39
338,[A.5],Suplantación de la identidad del usuario,4,9.2.4,Gestión de la información secreta de autenticación de los usuarios,3
339,[E.10],Errores de secuencia,3,18.1.5,Regulación de los controles criptográficos,45
339,[E.10],Errores de secuencia,3,11.1.5,El trabajo en áreas seguras,45
340,[E.20],Vulnerabilidades de los programas (software),0,12.5.1,Instalación del software en explotación,9
341,[A.19],Divulgación de información,0,18.1.4,Protección y privacidad de la información de carácter personal,29
341,[A.19],Divulgación de información,0,9.2.1,Registro y baja de usuario,29
342,[E.15],Alteración accidental de la información,2,12.6.1,Gestión de las vulnerabilidades técnicas,25
343,[A.8],Difusión de software dañino,2,13.2.2,Acuerdos de intercambio de información,16
343,[A.8],Difusión de software dañino,2,6.1.2,Segregación de tareas,16
344,[A.7],Uso no previsto,0,9.2.4,Gestión de la información secreta de autenticación de los usuarios,32
344,[A.7],Uso no previsto,0,11.1.1,Perímetro de seguridad física,32
345,[A.4],Manipulación de la configuración,3,6.1.4,Contacto con grupos de especial interés,38
346,[E.1],Errores de los usuarios,3,14.3.1,Protección de los datos de prueba,40
347,[A.9],[Re-]encaminamiento de mensajes,3,16.1.1,Responsabilidades y procedimientos,5
347,[A.9],[Re-]encaminamiento de mensajes,3,13.2.4,Acuerdos de confidencialidad o no revelación,5
348,[A.23],Manipulación de los equipos,3,12.4.3,Registros de administración y operación,47
349,[A.8],Difusión de software dañino,4,11.2.7,Reutilización o eliminación segura de equipos,38
350,[E.8],Difusión de software dañino,0,18.2.2,Cumplimiento de las políticas y normas de seguridad,41
351,[E.7],Deficiencias en la organización,2,8.2.3,Manipulado de la información,43
352,[E.21],Errores de mantenimiento / actualización de programas (software),1,9.4.2,Procedimientos seguros de inicio de sesión,14
353,[A.22],Manipulación de programas,1,17.1.1,Planificación de la continuidad de la seguridad de la información,10
354,[A.18],Destrucción de información,0,9.4.3,Sistema de gestión de contraseñas,31
355,[A.28],Indisponibilidad del personal,0,8.1.4,Devolución de activos,34
355,[A.28],Indisponibilidad del personal,0,11.1.6,Áreas de carga y descarga,34
356,[A.15],Modificación deliberada de la información,0,10.1.1,Política de uso de los controles criptográficos,25
356,[A.15],Modificación deliberada de la información,0,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,25
357,[A.4],Manipulación de la configuración,0,12.1.1,Documentación de los procedimientos de operación,13
358,[E.24],Caída del sistema por agotamiento de recursos,2,9.4.3,Sistema de gestión de contraseñas,16
359,[A.13],Repudio,0,14.2.9,Pruebas de aceptación de sistemas,31
